site_id,site_name,site_toponym,site_x_coordinate,site_y_coordinate,report_id,report_site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW RY,Coarse ware,1,200,300,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V54.004 5 1 5 200-300 1 RUWW RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Terra nigra,,TN MA,Terra nigra,1,200,300,claude_text,present,9,"TN = terra nigra, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V54.004 6 1 2 200-300 1 TN MA
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Coarse ware,,RUWW RY,Coarse ware,1,200,300,claude_text,present,7,"RUWW = coarse ware, form not specified.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,8,HEEN2-18V54.004 7 1 14 200-300 1 RUWW RY
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Amphora,,AMFOOR AMF3 F,Amphora,1,200,300,claude_text,present,9,"AMFOOR AMF3 from France, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V54.004 8 1 11 200-300 1 AMFOOR AMF3 AMFOOR F
12120,Gulpen,Kampborn,190250,313300,12712,Heerlen,155,Jug,,GLADW KRUIK INDET RY,Jug,3,200,300,claude_text,present,9,"GLADW KRUIK INDET = smooth-walled jug, indeterminate type, explicitly stated.",10,Listed as a find in the determinatielijst aardewerk.,8,date read from the passage,9,HEEN2-18V54.004 9 3 11 200-300 2 GLADW KRUIK INDET RY
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,44,Terra sigillata,,terra sigillata,Terra sigillata,2,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly found during the investigation in Heerlen.,8,date read from the passage,9,Tijdens het onderzoek in Heerlen zijn twee scherven terra sigillata aangetroffen. Het betrof een bodem- en een wandfragment die te klein waren voor verdere analyse.
12172,Lemiers,Platte Bend,198320,310500,12715,322200,44,Painted ware technique A,,geverfde waar techniek A,Painted ware technique A,46,-12,450,claude_text,present,9,Explicitly described as painted ware technique A.,10,Explicitly collected during the investigation.,8,date read from the passage,9,"Tijdens onderhavig onderzoek zijn 75 scherven geverfde waar verzameld, waarvan 46 stuks in techniek A zijn uitgevoerd"
12172,Lemiers,Platte Bend,198320,310500,12715,322200,44,Painted ware technique B,,geverfde waar techniek B,Painted ware technique B,20,-12,450,claude_text,present,9,Explicitly described as painted ware technique B.,10,Explicitly collected during the investigation.,8,date read from the passage,9,twintig in techniek B
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,44,Painted ware with Pompeian red slip,,Pompejaans rode beschildering,Painted ware with Pompeian red slip,1,-12,450,claude_text,present,5,"Tentative identification, text says 'lijkt resten te hebben van'.",8,"A sherd was found, identification is hedged.",8,date read from the passage,7,Eén scherf lijkt resten te hebben van Pompejaans rode beschildering.
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,44,Painted ware,,geverfde waar,Painted ware,8,-12,450,claude_text,present,8,Identified as painted ware but technique undetermined.,10,"Explicitly found, technique undetermined due to missing slip.",8,date read from the passage,9,"Van acht stuks was de deklaag verdwenen, waardoor de techniek niet is achterhaald."
12172,Lemiers,Platte Bend,198320,310500,12715,322200,45,Smooth-walled ware,,gladwandig aardewerk,Smooth-walled ware,341,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,Er zijn tijdens het onderzoek 341 scherven gladwandig aardewerk aangetroffen
12172,Lemiers,Platte Bend,198320,310500,12715,322200,45,Jug,,kruiken,Jug,85,-12,450,claude_text,present,10,Explicitly identified as jugs within the smooth-walled ware assemblage.,10,Explicitly assigned to jugs during analysis.,8,date read from the passage,9,waarvan 85 stuks aan kruiken konden worden toegewezen
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,45,Smooth-walled pot,,gladwandige pot,Smooth-walled pot,3,-12,450,claude_text,present,10,Explicitly identified as smooth-walled pots.,10,Explicitly found during the investigation.,8,date read from the passage,9,Drie scherven zijn van een gladwandige pot.
12172,Lemiers,Platte Bend,198320,310500,12715,322200,45,Coarse ware,,ruwwandig aardewerk,Coarse ware,63,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly collected during the investigation.,8,date read from the passage,9,In Heerlen - De Nor zijn 63 scherven ruwwandig aardewerk verzameld
12172,Lemiers,Platte Bend,198320,310500,12715,322200,45,Cooking pot or storage pot,,kook- of voorraadpotten,Cooking pot or storage pot,8,-12,450,claude_text,present,8,Identified as cooking or storage pots within coarse ware.,10,Explicitly found within the coarse ware assemblage.,8,date read from the passage,9,waaronder acht scherven van kook- of voorraadpotten
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,45,Lid,,deksel,Lid,1,-12,450,claude_text,present,10,Explicitly identified as a lid sherd.,10,Explicitly found within the coarse ware assemblage.,8,date read from the passage,9,één scherf van een deksel
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,45,Terra nigra,,terra nigra?,Terra nigra,4,-12,450,claude_text,present,3,"Tentative identification, text says 'kan het echter wel vermoed worden' and fragments are too weathered.",9,"Four sherds were found, identification is uncertain.",8,date read from the passage,7,"Van vier scherven kan het echter wel vermoed worden, maar deze fragmenten zijn te verweerd."
12172,Lemiers,Platte Bend,198320,310500,12715,322200,45,Dolium,,dolium,Dolium,1,-12,450,claude_text,present,10,Explicitly identified as a dolium rim sherd.,10,Explicitly collected during the investigation.,8,date read from the passage,9,In Heerlen - De Nor is één randscherf van een groot dolium verzameld.
12172,Lemiers,Platte Bend,198320,310500,12715,322200,45,Amphora,,amfoor,Amphora,4,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,Tijdens het onderzoek in Heerlen zijn vier amfoorfragmenten aangetroffen.
12172,Lemiers,Platte Bend,198320,310500,12715,322200,45,Medium-sized storage amphora,,standamforen,Medium-sized storage amphora,20,-12,450,claude_text,present,10,Explicitly identified as medium-sized storage amphorae.,10,Explicitly found during the investigation.,8,date read from the passage,9,Tijdens onderhavig onderzoek zijn twintig fragmenten van dergelijke standamforen aangetroffen.
12172,Lemiers,Platte Bend,198320,310500,12715,322200,46,Mortarium,Stuart 149,wrijfschaal Stuart 149,Mortarium,1,40,260,claude+typology,present,10,Explicitly identified with typology code Stuart 149.,10,Explicitly found during the investigation.,10,dated from typology code (only as certain as the identification),10,één randfragment behorend tot het type Stuart 149
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,46,Mortarium,Brunsting 37,wrijfschaal Brunsting 37,Mortarium,1,70,200,claude+typology,present,10,Explicitly identified with typology code Brunsting 37.,10,Explicitly found during the investigation.,10,dated from typology code (only as certain as the identification),10,"één behorend tot het type Brunsting 37, die dateert vanaf 150 na Chr."
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,46,Mortarium,,wrijfschalen,Mortarium,2,-12,450,claude_text,present,9,Identified as mortaria but without typology.,10,Explicitly found during the investigation.,8,date read from the passage,9,De overige twee konden niet nader getypeerd worden.
12172,Lemiers,Platte Bend,198320,310500,12715,322200,46,Low Lands ware,,Low Lands ware,Low Lands ware,3,-12,450,claude_text,present,7,"Identified as probably Low Lands ware, slight hedging with 'vermoedelijk'.",10,Three sherds explicitly found and identified.,8,date read from the passage,8,Binnen het assemblage uit Heerlen zijn drie scherven als vermoedelijk Low Lands ware gedetermineerd.
12172,Lemiers,Platte Bend,198320,310500,12715,322200,46,Handmade ware,,handgevormd aardewerk,Handmade ware,2,-12,450,claude_text,present,9,Explicitly identified as handmade ware.,10,Explicitly found during the investigation.,8,date read from the passage,9,Tijdens het onderzoek in Heerlen zijn slechts twee scherven handgevormd aardewerk aangetroffen die met enige zekerheid in de Romeinse tijd te dateren zijn. Beide scherven zijn verbrand.
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,47,Coated ware beaker,Stuart 1,geverfde bekers type Stuart 1,Coated ware beaker,12,40,110,claude+typology,present,10,Explicitly identified as type Stuart 1 in technique A.,10,Explicitly found during the investigation.,10,dated from typology code (only as certain as the identification),10,"Het betreft in alle dertien gevallen type Stuart 1, waarvan twaalf stuks in techniek A en één exemplaar in techniek B. De fragmenten in techniek A dateren in de tweede helft van de 1e eeuw tot en met het begin van de 2e eeuw."
12172,Lemiers,Platte Bend,198320,310500,12715,322200,47,Coarse ware cooking pot,Stuart 201,ruwwandige pot Stuart 201,Coarse ware cooking pot,,40,200,claude+typology,present,10,Explicitly identified with typology code Stuart 201.,10,Explicitly found during the investigation.,10,dated from typology code (only as certain as the identification),10,"zijn in het spectrum van de ruwwandige waar meerdere potvormen herkend: type Stuart 201, Stuart 210 en Niederbieber 89"
12172,Lemiers,Platte Bend,198320,310500,12715,322200,47,Coarse ware bowl,Stuart 210,ruwwandige pot Stuart 210,Coarse ware bowl,,70,260,claude+typology,present,10,Explicitly identified with typology code Stuart 210.,10,Explicitly found during the investigation.,10,dated from typology code (only as certain as the identification),10,"type Stuart 201, Stuart 210 en Niederbieber 89"
12172,Lemiers,Platte Bend,198320,310500,12715,322200,47,Coarse ware cooking pot,Niederbieber 89,ruwwandige pot Niederbieber 89,Coarse ware cooking pot,,150,300,claude+typology,present,10,Explicitly identified with typology code Niederbieber 89.,10,Explicitly found during the investigation.,10,dated from typology code (only as certain as the identification),10,"type Stuart 201, Stuart 210 en Niederbieber 89. Deze typen zijn grofweg in de eerste drie eeuwen van de jaartelling te dateren, met de aantekening dat het type Niederbieber 89 pas vanaf het tweede kwart van de 2e eeuw in gebruik kwam."
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,41,Coarse ware,,ruwwandig fragment,Coarse ware,1,-12,450,claude_text,present,9,Explicitly identified as a coarse ware fragment dating to the Roman period.,10,Explicitly found in waterput spoor 127.,8,date read from the passage,9,In de put zijn verder elf fragmenten aardewerk aangetroffen waarvan één ruwwandig fragment dateert in de Romeinse tijd.
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,126,Roman ware,,Romeins aardewerk,Roman ware,,-12,450,claude_text,present,7,Explicitly named as Romeins aardewerk found in pits 12 and 65.,9,Explicitly stated as found in two of the three pits (kuilen 12 en 65).,8,date read from the passage,8,"Hoewel er in twee van de drie kuilen (kuilen 12 en 65) een aantal fragmenten Romeins aardewerk is aangetroffen, geeft het overige aardewerk een vergelijkend beeld met de onderstaande dateringen."
12172,Lemiers,Platte Bend,198320,310500,12715,322200,129,Wheel-thrown ware,,draaischijfaardewerk,Wheel-thrown ware,,50,150,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly stated as the predominant ware type in the Roman pottery assemblage.,8,date read from the passage,6,"Het aardewerk bestaat voor de overgrote meerderheid uit draaischijfaardewerk, waarbinnen de nadruk ligt op gladwandig, ruwwandig en geverfde waar."
12172,Lemiers,Platte Bend,198320,310500,12715,322200,129,Smooth-walled ware,,gladwandig,Smooth-walled ware,,50,150,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly listed as one of the main ware types in the Roman pottery assemblage.,8,date read from the passage,6,"waarbinnen de nadruk ligt op gladwandig, ruwwandig en geverfde waar"
12172,Lemiers,Platte Bend,198320,310500,12715,322200,129,Coarse ware,,ruwwandig,Coarse ware,,50,150,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly listed as one of the main ware types in the Roman pottery assemblage.,8,date read from the passage,6,"waarbinnen de nadruk ligt op gladwandig, ruwwandig en geverfde waar"
12172,Lemiers,Platte Bend,198320,310500,12715,322200,129,Colour-coated ware,,geverfde waar,Colour-coated ware,,50,150,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly listed as one of the main ware types in the Roman pottery assemblage.,8,date read from the passage,6,"waarbinnen de nadruk ligt op gladwandig, ruwwandig en geverfde waar"
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,169,Pottery,,aardewerk uit de Romeinse tijd,Pottery,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",7,"Text states much Roman pottery was found, though it is described as intrusive/heavily weathered material.",8,date read from the passage,5,Het vele aardewerk uit de Romeinse tijd doet vermoeden dat ook archeologische sporen uit de Romeinse tijd in het plangebied aanwezig zijn
12172,Lemiers,Platte Bend,198320,310500,12715,Heerlen,170,Pottery,,Romeinse aardewerk,Pottery,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",8,Explicitly stated as found but described as intrusive and heavily weathered.,8,date read from the passage,5,Het Romeinse aardewerk is sterk verweerd en dient als intrusief materiaal beschouwd te worden.
12105,Kerkrade,Kaalheide,201080,319390,12716,Heerlen,18,White-firing pottery,,witbakkend aardewerk,White-firing pottery,1,-12,450,period_term,present,3,The ware is described as white-firing (witbakkend) but its identification as Roman is explicitly uncertain.,9,"Explicitly found in boring 1 at 60 cm depth, assigned find number 1.",8,period word in the find's own quote,7,"In boring 1 werd op een diepte van 60 cm -mv, werd een zeer klein fragment witbakkend aardewerk gevonden (vondstnr. 1). Mogelijk ging het om een stukje Romeins aardewerk, maar dit viel niet met zekerheid vast te stellen."
12105,Kerkrade,Kaalheide,201080,319390,12716,Heerlen,18,Painted ware,,Romeins geverfd aardewerk,Painted ware,1,-12,450,claude_text,present,8,"Explicitly described as Roman painted ware (Romeins geverfd aardewerk), vondstnr. 5.",9,"Explicitly found in boring 2 at 70-80 cm depth, assigned find number 5.",8,date read from the passage,8,In boring 2 werden op een diepte van 70-80 cm -mv en op een diepte van 150-160 cm -mv fragmenten Romeins geverfd aardewerk aangetroffen (vondstnrs. 5 en 10).
12105,Kerkrade,Kaalheide,201080,319390,12716,Heerlen,18,Painted ware,,Romeins geverfd aardewerk,Painted ware,1,-12,450,claude_text,present,8,"Explicitly described as Roman painted ware (Romeins geverfd aardewerk), vondstnr. 10.",9,"Explicitly found in boring 2 at 150-160 cm depth, assigned find number 10.",8,date read from the passage,8,In boring 2 werden op een diepte van 70-80 cm -mv en op een diepte van 150-160 cm -mv fragmenten Romeins geverfd aardewerk aangetroffen (vondstnrs. 5 en 10).
12105,Kerkrade,Kaalheide,201080,319390,12716,Heerlen,18,Handmade pottery,,handgevormd aardewerk in prehistorische techniek,Handmade pottery,1,-2000,450,claude_text,present,8,Explicitly described as handmade pottery in prehistoric technique.,9,"Explicitly found in boring 2 at 80 cm depth, assigned find number 4.",8,date read from the passage,8,"een stukje handgevormd aardewerk in prehistorische techniek aangetroffen (vondstnr. 4, datering: bronstijd-Romeinse periode)"
12105,Kerkrade,Kaalheide,201080,319390,12716,Heerlen,18,Red-firing pottery,,roodbakkend aardewerk,Red-firing pottery,1,-12,450,period_term,present,4,"Described as red-firing pottery, identification as Roman is explicitly hedged with 'mogelijk'.",9,"Explicitly found in boring 2 at 175-180 cm depth, assigned find number 12.",8,period word in the find's own quote,7,Op een diepte van 175-180 cm -mv werd ook een fragment roodbakkend aardewerk aangetroffen dat -mogelijk- uit de Romeinse periode stamt (vondstnr. 12).
12105,Kerkrade,Kaalheide,201080,319390,12716,Heerlen,16,Turned pottery,,Romeins gedraaid aardewerk,Turned pottery,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",5,"Found ca. 40 m north of the study area, not within the plangebied itself — nearby find referenced in bureau research.",8,date read from the passage,4,Op ca. 40 m ten noorden van het plangebied is tijdens graafwerken in de jaren '80 Romeins gedraaid aardewerk en terra sigillata aangetroffen (ARCHIS-waarnemingsnr. 15897).
12105,Kerkrade,Kaalheide,201080,319390,12716,Heerlen,16,Terra sigillata,,terra sigillata,Terra sigillata,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",5,"Found ca. 40 m north of the study area, referenced in bureau research as a nearby observation.",8,date read from the passage,4,Op ca. 40 m ten noorden van het plangebied is tijdens graafwerken in de jaren '80 Romeins gedraaid aardewerk en terra sigillata aangetroffen (ARCHIS-waarnemingsnr. 15897).
12019,Bemelen,Bemelerweg,180500,317600,12726,Heerlen,1,Terra sigillata decorated bowl,Dragendorff 37,"versierde terra sigillata, type Drag. 37",Terra sigillata decorated bowl,1,70,300,claude+typology,present,9,Type explicitly stated as Drag. 37 in the text.,9,Found in a burn layer during excavation in the Geleenstraat.,9,dated from typology code (only as certain as the identification),9,"klein fragment van een kom, type Drag. 37; de eierlijst met bijstreep aan de linkerijde, die in een ster eindigt; le eeuw; herkomst: vermoedelijk La Graufesenque"
12019,Bemelen,Bemelerweg,180500,317600,12726,Heerlen,1,Terra sigillata cup,Dragendorff 27,"versierde terra sigillata, type Drag. 27",Terra sigillata cup,1,15,200,claude+typology,present,9,Type explicitly stated as Drag. 27 in the text.,9,Found in a burn layer during excavation in the Geleenstraat.,9,dated from typology code (only as certain as the identification),9,"fragment van een kom, type Drag. 27; eierlijst met bijstreep aan de linkerzijde, eindigend in een ster; op de wand: spiralen met bladeren, waarboven een vogeltje; 1e eeuw; herkomst: La Graufesenque en Montans"
